team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Switzerland National Team,Switzerland,2026,Switzerland,60755,56879,68506,54,45,90,90,180,45,4,1,1,3,9,6,3,6,4,4,9.67,8.75,11.50,30,19,11,5.00,4.75,5.50,5,5,5,4,1,1,1,0,0,3,3,3,2,0,0,0,0,0,75,75,75,50,0,0,0,0,0,2,2,2,2,1,1,1,0,0,100,100,100,100,50,50,50,0,0,4,3,2,2,2,1,1,67,50,33,33,33,17,17,3,2,1,1,1,0,0,75,50,25,25,25,0,0,1,1,1,1,1,1,1,50,50,50,50,50,50,50,5,3,3,3,3,1,0,83,50,50,50,50,17,0,3,2,2,2,2,0,0,75,50,50,50,50,0,0,2,1,1,1,1,1,0,100,50,50,50,50,50,0,6,4,2,27,17,10,29,17,12,4.50,4.25,5.00,4.83,4.25,6.00,3,2,1,3,3,0,6,6,5,3,3,0,0,0,0,100,100,83,50,50,0,0,0,0,4,4,3,2,2,0,0,0,0,100,100,75,50,50,0,0,0,0,2,2,2,1,1,0,0,0,0,100,100,100,50,50,0,0,0,0,5,2,1,0,0,0,0,83,33,17,0,0,0,0,3,1,1,0,0,0,0,75,25,25,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,6,6,2,1,0,0,0,100,100,33,17,0,0,0,4,4,1,1,0,0,0,100,100,25,25,0,0,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,67,75,50,12.33,9.25,18.5,5.00,4.50,6.00,7.33,4.75,12.50,87,58,29,14.5,14.5,14.5,27,19,8,13,9,4,6,4,2,4.50,4.75,4.00,2.17,2.25,2.00,6,5,4,4,2,1,1,0,17,25,0,0,0,0,2,2,0,33,50,0,1,0,1,17,0,50,1,0,1,17,0,50,6,4,2,13,9,4,2.17,2.25,2.00,8,7,1,1.33,1.75,0.50,5,2,3,0.83,0.50,1.50,5,3,3,83,50,50,10,10,0,1.67,2.50,0.00,3,3,0,50,75,0,1,1,0,2,0,2,3,2,1,50,50,50,2,2,0,2,1,1
Austria National Team,Austria,2026,Austria,69678,68527,70062,60,30,90,40,90,34,3,3,1,3,4,3,1,4,1,1,5.75,7.00,5.33,13,3,10,3.25,3.00,3.33,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,3,1,0,0,0,0,0,75,25,0,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,2,1,1,1,1,1,1,50,25,25,25,25,25,25,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,1,1,1,1,1,33,33,33,33,33,33,33,4,1,3,14,4,10,9,3,6,3.50,4.00,3.33,2.25,3.00,2.00,1,1,0,0,0,0,4,1,1,1,0,0,0,0,0,100,25,25,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,100,33,33,33,0,0,0,0,0,4,1,0,0,0,0,0,100,25,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,3,1,0,0,0,0,0,100,33,0,0,0,0,0,1,1,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,50,100,33,8,11,7,2.00,4.00,1.33,6.00,7.00,5.67,47,12,35,11.75,12,11.67,17,4,13,11,3,8,4,1,3,4.25,4.00,4.33,2.75,3.00,2.67,4,4,3,3,1,2,1,1,50,100,33,1,0,1,1,1,0,25,100,0,1,0,1,25,0,33,0,0,0,0,0,0,4,1,3,10,3,7,2.50,3.00,2.33,4,2,2,1.00,2.00,0.67,6,1,5,1.50,1.00,1.67,4,3,2,100,75,50,4,3,1,1.00,3.00,0.33,1,1,0,25,100,0,1,0,1,2,0,2,2,1,1,50,100,33,0,0,0,2,0,2
Spain National Team,Spain,2026,Spain,67927,71505,61963,51,45,68,692,450,0,4,2,1,0,16,9,7,8,5,5,9.00,9.40,8.34,18,7,11,2.25,1.40,3.67,7,5,4,3,2,2,1,0,0,4,3,3,2,2,2,1,0,0,80,60,60,40,40,40,20,0,0,3,2,1,1,0,0,0,0,0,100,67,33,33,0,0,0,0,0,7,7,7,6,4,3,3,88,88,88,75,50,38,38,5,5,5,4,3,3,3,100,100,100,80,60,60,60,2,2,2,2,1,0,0,67,67,67,67,33,0,0,3,2,1,1,1,0,0,38,25,13,13,13,0,0,1,1,0,0,0,0,0,20,20,0,0,0,0,0,2,1,1,1,1,0,0,67,33,33,33,33,0,0,8,5,3,34,20,14,36,25,11,4.25,4.00,4.67,4.50,5.00,3.67,4,1,0,3,2,2,8,7,5,3,2,2,0,0,0,100,88,63,38,25,25,0,0,0,5,4,2,2,1,1,0,0,0,100,80,40,40,20,20,0,0,0,3,3,3,1,1,1,0,0,0,100,100,100,33,33,33,0,0,0,5,1,0,0,0,0,0,63,13,0,0,0,0,0,2,1,0,0,0,0,0,40,20,0,0,0,0,0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,8,6,2,2,2,1,0,100,75,25,25,25,13,0,5,3,1,1,1,1,0,100,60,20,20,20,20,0,3,3,1,1,1,0,0,100,100,33,33,33,0,0,88,80,100,17.5,21.8,10.33,6.75,9.00,3.00,10.75,12.80,7.33,101,62,39,12.63,12.4,13,45,26,19,21,13,8,8,5,3,5.63,5.20,6.33,2.63,2.60,2.67,8,8,8,7,6,4,3,1,50,60,33,0,0,0,1,1,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,7,5,2,0.88,1.00,0.67,7,5,2,0.88,1.00,0.67,0,0,0,0.00,0.00,0.00,6,1,0,75,13,0,20,13,7,2.50,2.60,2.33,6,4,2,75,80,67,2,1,1,0,0,0,0,0,0,0,0,0,8,5,3,2,1,1
Portugal National Team,Portugal,2026,Portugal,63143,62810,64478,56,45,0,150,120,0,5,0,1,0,7,6,1,5,4,4,9.00,9.50,7.00,23,18,5,4.60,4.50,5.00,4,3,3,2,1,1,1,1,0,3,3,3,2,1,1,1,1,0,75,75,75,50,25,25,25,25,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,2,2,1,1,1,1,80,40,40,20,20,20,20,4,2,2,1,1,1,1,100,50,50,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,1,0,0,80,80,60,20,20,0,0,3,3,2,1,1,0,0,75,75,50,25,25,0,0,1,1,1,0,0,0,0,100,100,100,0,0,0,0,5,4,1,17,16,1,28,22,6,3.40,4.00,1.00,5.60,5.50,6.00,2,1,0,4,2,1,5,4,3,1,0,0,0,0,0,100,80,60,20,0,0,0,0,0,4,4,3,1,0,0,0,0,0,100,100,75,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,80,40,20,0,0,0,0,4,2,1,0,0,0,0,100,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,100,20,0,0,0,0,0,4,1,0,0,0,0,0,100,25,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,40,50,0,12.4,12.25,13,3.40,3.75,2.00,9.00,8.50,11.00,44,38,6,8.8,9.5,6,22,17,5,10,8,2,5,4,1,4.40,4.25,5.00,2.00,2.00,2.00,5,5,5,4,3,1,1,0,20,25,0,0,0,0,1,1,0,20,25,0,1,1,0,20,25,0,0,0,0,0,0,0,5,4,1,6,6,0,1.20,1.50,0.00,4,4,0,0.80,1.00,0.00,2,2,0,0.40,0.50,0.00,3,2,1,60,40,20,8,7,1,1.60,1.75,1.00,2,2,0,40,50,0,2,1,1,1,1,0,1,1,0,20,25,0,3,2,1,3,2,1
Norway National Team,Norway,2026,Norway,70453,69762,71143,41,54,34,49,34,90,3,4,4,1,11,4,7,6,3,3,10.50,9.66,11.33,34,13,21,5.67,4.33,7.00,6,5,5,3,2,1,1,1,1,3,3,3,1,1,0,0,0,0,100,100,100,33,33,0,0,0,0,3,2,2,2,1,1,1,1,1,100,67,67,67,33,33,33,33,33,6,5,4,1,1,0,0,100,83,67,17,17,0,0,3,3,2,1,1,0,0,100,100,67,33,33,0,0,3,2,2,0,0,0,0,100,67,67,0,0,0,0,5,5,3,1,1,1,1,83,83,50,17,17,17,17,3,3,1,0,0,0,0,100,100,33,0,0,0,0,2,2,2,1,1,1,1,67,67,67,33,33,33,33,6,3,3,30,11,19,33,18,15,5.00,3.67,6.33,5.50,6.00,5.00,2,1,1,4,3,1,5,1,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,83,67,100,11,12,10,4.83,5.00,4.67,6.17,7.00,5.33,58,32,26,9.67,10.67,8.67,20,13,7,5,2,3,6,3,3,3.33,4.33,2.33,0.83,0.67,1.00,6,5,4,3,1,3,1,2,50,33,67,0,0,0,4,1,3,67,33,100,0,0,0,0,0,0,2,2,0,33,67,0,6,3,3,13,6,7,2.17,2.00,2.33,7,2,5,1.17,0.67,1.67,6,4,2,1.00,1.33,0.67,6,4,2,100,67,33,8,1,7,1.33,0.33,2.33,2,0,2,33,0,67,2,1,1,2,2,0,3,1,2,50,33,67,1,0,1,2,2,0
Germany National Team,Germany,2026,Germany,63916,58334,80663,33,27,90,72,90,45,7,1,1,2,4,3,1,4,3,3,11.75,14.00,5.00,13,10,3,3.25,3.33,3.00,3,3,3,2,2,1,1,1,1,3,3,3,2,2,1,1,1,1,100,100,100,67,67,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,75,75,75,75,75,75,25,3,3,3,3,3,3,1,100,100,100,100,100,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,75,25,25,25,0,0,0,2,1,1,1,0,0,0,67,33,33,33,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,4,3,1,20,18,2,26,23,3,5.00,6.00,2.00,6.50,7.67,3.00,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,50,50,50,50,0,0,0,0,0,1,1,1,1,0,0,0,0,0,33,33,33,33,0,0,0,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,2,1,0,0,0,0,0,50,25,0,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,1,0,0,0,0,50,50,25,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,1,1,1,0,0,0,0,100,100,100,0,0,0,0,50,33,100,18.5,21,11,7.00,8.33,3.00,11.50,12.67,8.00,51,41,10,12.75,13.67,10,8,7,1,4,4,0,4,3,1,2.00,2.33,1.00,1.00,1.33,0.00,4,1,1,1,1,1,1,0,25,33,0,0,0,0,2,2,0,50,67,0,1,1,0,25,33,0,1,0,1,25,0,100,4,3,1,8,7,1,2.00,2.33,1.00,7,7,0,1.75,2.33,0.00,1,0,1,0.25,0.00,1.00,4,2,1,100,50,25,9,9,0,2.25,3.00,0.00,3,3,0,75,100,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,1,0,1
England National Team,England,2026,England,70162,67713,72611,36,51,28,60,72,51,4,6,2,4,11,3,8,8,4,4,9.75,9.00,10.50,38,13,25,4.75,3.25,6.25,8,6,5,5,3,1,1,1,0,4,3,2,2,1,0,0,0,0,100,75,50,50,25,0,0,0,0,4,3,3,3,2,1,1,1,0,100,75,75,75,50,25,25,25,0,6,6,4,3,3,2,1,75,75,50,38,38,25,13,3,3,3,2,2,2,1,75,75,75,50,50,50,25,3,3,1,1,1,0,0,75,75,25,25,25,0,0,6,3,3,3,2,1,1,75,38,38,38,25,13,13,2,1,1,1,0,0,0,50,25,25,25,0,0,0,4,2,2,2,2,1,1,100,50,50,50,50,25,25,6,3,3,24,10,14,36,18,18,4.00,3.33,4.67,6.00,6.00,6.00,2,2,0,5,3,2,6,5,3,2,1,1,1,0,0,75,63,38,25,13,13,13,0,0,3,3,1,1,0,0,0,0,0,75,75,25,25,0,0,0,0,0,3,2,2,1,1,1,1,0,0,75,50,50,25,25,25,25,0,0,5,1,1,1,1,1,0,63,13,13,13,13,13,0,3,0,0,0,0,0,0,75,0,0,0,0,0,0,2,1,1,1,1,1,0,50,25,25,25,25,25,0,6,3,1,0,0,0,0,75,38,13,0,0,0,0,3,1,1,0,0,0,0,75,25,25,0,0,0,0,3,2,0,0,0,0,0,75,50,0,0,0,0,0,63,50,75,14.75,15.5,14,6.63,5.75,7.50,8.13,9.75,6.50,81,45,36,10.13,11.25,9,34,13,21,15,3,12,8,4,4,4.25,3.25,5.25,1.88,0.75,3.00,8,6,6,6,3,4,1,3,50,25,75,1,0,1,5,2,3,63,50,75,0,0,0,0,0,0,1,1,0,13,25,0,8,4,4,18,7,11,2.25,1.75,2.75,11,5,6,1.38,1.25,1.50,7,2,5,0.88,0.50,1.25,7,6,2,88,75,25,14,7,7,1.75,1.75,1.75,4,2,2,50,50,50,2,1,1,2,1,1,3,1,2,38,25,50,5,3,2,1,1,0
Belgium National Team,Belgium,2026,Belgium,65655,68006,63305,39,68,27,77,90,68,3,5,2,2,8,1,7,6,3,3,8.00,7.00,9.00,24,11,13,4.00,3.67,4.33,3,3,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,2,2,1,1,1,1,1,0,0,67,67,33,33,33,33,33,0,0,4,4,2,1,1,1,0,67,67,33,17,17,17,0,2,2,0,0,0,0,0,67,67,0,0,0,0,0,2,2,2,1,1,1,0,67,67,67,33,33,33,0,4,3,3,1,1,0,0,67,50,50,17,17,0,0,1,1,1,1,1,0,0,33,33,33,33,33,0,0,3,2,2,0,0,0,0,100,67,67,0,0,0,0,6,3,3,22,10,12,26,11,15,3.67,3.33,4.00,4.33,3.67,5.00,1,0,0,2,1,1,6,6,3,3,0,0,0,0,0,100,100,50,50,0,0,0,0,0,3,3,2,2,0,0,0,0,0,100,100,67,67,0,0,0,0,0,3,3,1,1,0,0,0,0,0,100,100,33,33,0,0,0,0,0,4,3,1,0,0,0,0,67,50,17,0,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,6,4,0,0,0,0,0,100,67,0,0,0,0,0,3,1,0,0,0,0,0,100,33,0,0,0,0,0,3,3,0,0,0,0,0,100,100,0,0,0,0,0,33,0,67,18.67,19,18.33,5.67,5.00,6.33,13.00,14.00,12.00,78,44,34,13,14.67,11.33,19,12,7,8,5,3,6,3,3,3.17,4.00,2.33,1.33,1.67,1.00,6,4,3,3,1,2,0,2,33,0,67,0,0,0,3,1,2,50,33,67,1,1,0,17,33,0,1,0,1,17,0,33,6,3,3,13,5,8,2.17,1.67,2.67,10,4,6,1.67,1.33,2.00,3,1,2,0.50,0.33,0.67,5,3,2,83,50,33,13,7,6,2.17,2.33,2.00,4,2,2,67,67,67,1,1,0,1,0,1,2,1,1,33,33,33,3,2,1,2,1,1
